date,location,Master_SKU,Master_Name,Product_Family,Type,revenue,cost,quantity,profit,gross_margin_percent,mapping_tier
2026-01-10,415 Colorado,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.5,0.74,1,2.76,78.9,direct
2026-01-10,The Met,SKU0057,Boom Chicka Pop Sweet & Salty,Boom Chicka Pop Sweet & Salty,Snack - Chips,4.25,1.25,1,3.0,70.6,direct
2026-01-10,415 Colorado Freezer,SKU0147,Haagen-Dazs New York Strawberry Cheesecake,Haagen-Dazs New York Strawberry Cheesecake,Snack - Candy,8.5,4.58,1,3.92,46.1,direct
2026-01-10,415 Colorado,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-01-10,The Met,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-01-10,415 Colorado,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.5,0.75,1,2.75,78.6,direct
2026-01-10,415 Colorado Freezer,SKU0334,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Snack - Chips,6.5,3.13,1,3.37,51.8,direct
2026-01-10,The Met,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,2.5,0.44,1,2.06,82.4,direct
2026-01-10,The Bowen Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-10,The Met,SKU0060,Built - Peanut Butter Cup,Built Variety,Snack - Energy Bar,4.0,1.53,1,2.47,61.8,direct
2026-01-10,415 Colorado,SKU0132,Gatorade Frost - Glacier Freeze,Gatorade Frost - Glacier Freeze,Beverage - Hydration,3.5,0.75,1,2.75,78.6,direct
2026-01-10,The Bowen,SKU0057,Boom Chicka Pop Sweet & Salty,Boom Chicka Pop Sweet & Salty,Snack - Chips,4.25,1.25,1,3.0,70.6,direct
2026-01-10,415 Colorado Freezer,SKU0149,Halo Top - Sea Salt Caramel,Halo Top - Sea Salt Caramel,Snack - Candy,7.5,4.7,1,2.8,37.3,direct
2026-01-10,415 Colorado Freezer,SKU0037,Ben and Jerry's -  Chunky Monkey,Ben and Jerry's -  Chunky Monkey,Beverage - Soda,12.0,5.11,1,6.89,57.4,direct
2026-01-10,415 Colorado,SKU0225,Nature's Bakery Fig Bar - Raspberry,Nature's Bakery Variety,Snack - Energy Bar,2.25,0.49,1,1.76,78.2,direct
2026-01-10,415 Colorado,SKU0343,Trader Joe's Trail Mix Cracker 4.5oz,Trader Joe's Trail Mix Cracker 4.5oz,Frozen - Meal,6.75,3.49,1,3.26,48.3,direct
2026-01-10,The Met,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-01-10,415 Colorado,SKU0272,Reese's Fast Break,Reese's Fast Break,Snack - Chips,2.75,0.7,1,2.05,74.5,direct
2026-01-10,The Bowen,FAMILY_ST._CECILIA_VARIETY,St. Cecilia Variety,St. Cecilia Variety,Snack - Chips,3.5,1.75,1,1.75,50.0,family
2026-01-10,The Bowen,FAMILY_ST._CECILIA_VARIETY,St. Cecilia Variety,St. Cecilia Variety,Snack - Chips,7.0,1.75,2,3.5,50.0,family
2026-01-10,The Bowen,SKU0300,Snapple - Mango Madness,Snapple - Mango Madness,Snack - Candy,6.0,1.18,2,3.64,60.7,direct
2026-01-10,The Met,SKU0081,Cheez it Snack Mix,Cheez-it Snack Mix,Snack - Candy,6.5,2.59,1,3.91,60.2,direct
2026-01-10,415 Colorado,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-01-10,415 Colorado Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,8.25,4.33,1,3.92,47.5,direct
2026-01-10,The Nine at West Campus,SKU0143,Gold Peak Sweet Tea,Gold Peak Sweet Tea,Frozen - Ice Cream,2.75,0.94,1,1.81,65.8,direct
2026-01-10,415 Colorado Freezer,SKU0335,Thelma's Ice Cream Sandwich S'mores 6oz,Thelma's Ice Cream Sandwich S'mores 6oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-01-10,415 Colorado Freezer,SKU0233,Oreo Ice Cream,Oreo Ice Cream,Snack - Chips,3.5,0.81,1,2.69,76.9,direct
2026-01-10,415 Colorado,SKU0236,Perfect Bar -  Peanut Butter,Perfect Bar Variety,Snack - Energy Bar,4.25,1.89,1,2.36,55.5,direct
2026-01-10,The Met,SKU0216,Monster Ultra 16oz,Monster Ultra 16oz,Beverage - Soda,4.25,1.62,1,2.63,61.9,direct
2026-01-10,The Met,SKU0319,Stoke Provisions Hatch Green Chile 1oz,Stoke Provisions Hatch Green Chile 1oz,Beverage - Soda,3.5,1.4,1,2.1,60.0,direct
2026-01-10,The Met,SKU0265,Red Bull 12oz Sugar Free,Red Bull 12oz Sugar Free,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-01-10,415 Colorado,SKU0236,Perfect Bar -  Peanut Butter,Perfect Bar Variety,Snack - Energy Bar,4.25,1.89,1,2.36,55.5,direct
2026-01-10,The Bowen,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.25,1.25,1,3.0,70.6,direct
2026-01-10,415 Colorado Freezer,SKU0296,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Snack - Chips,3.25,0.62,1,2.63,80.9,direct
2026-01-10,415 Colorado Freezer,SKU0352,Uncrustable Peanut Butter & Strawberry Jam Sandwich,Uncrustable Peanut Butter & Strawberry Jam Sandwich,Frozen - Meal,3.25,0.62,1,2.63,80.9,direct
2026-01-10,415 Colorado,SKU0285,Sahale - Fruit and Nut,Sahale - Fruit and Nut,Snack - Candy,3.25,1.55,1,1.7,52.3,direct
2026-01-10,The Nine at West Campus,SKU0091,Chips Ahoy King Size,Chips Ahoy King Size,Snack - Beef Stick,3.5,1.25,1,2.25,64.3,direct
2026-01-10,The Nine at West Campus,SKU0087,Chester's Puffcorn Cheese Flavored (60.2g),Chester's Puffcorn Cheese Flavored (60.2g),Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-01-10,The Met,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-01-10,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-10,Strictly Cedar Park,SKU0327,Sunkist Orange 12oz,Sunkist Orange 12oz,Frozen - Ice Cream,1.25,0.5,1,0.75,60.0,direct
2026-01-10,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,14.0,1.0,4,10.0,71.4,direct
2026-01-10,The Bowen Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-10,The Bowen Freezer,SKU0162,Haagen-Dazs Dulce De Leche,Haagen-Dazs Dulce De Leche,Snack - Energy Bar,8.75,4.58,1,4.17,47.7,direct
2026-01-10,The Bowen,SKU0150,Haribo Sour Gummies,Haribo Sour Gummies,Snack - Beef Stick,4.0,1.4,1,2.6,65.0,direct
2026-01-10,The Bowen,SKU0057,Boom Chicka Pop Sweet & Salty,Boom Chicka Pop Sweet & Salty,Snack - Chips,4.25,1.25,1,3.0,70.6,direct
2026-01-10,The Met,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-10,415 Colorado Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-10,415 Colorado,SKU0305,Trader Joe's - Sour Cream & Onion Rings,Trader Joe's - Sour Cream & Onion Rings,Beverage - Soda,4.25,2.69,1,1.56,36.7,direct
2026-01-10,The Met Freezer,SKU0233,Oreo Ice Cream,Oreo Ice Cream,Snack - Chips,6.5,0.81,2,4.88,75.1,direct
2026-01-10,The Met,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.5,1.25,1,3.25,72.2,direct
2026-01-10,The Met Freezer,SKU0361,Van Leeuwen Malted Cookie Dough Shake 14 fl oz,Van Leeuwen Malted Cookie Dough Shake 14 fl oz,Snack - Chips,8.25,5.23,1,3.02,36.6,direct
2026-01-10,Johnstone Metric,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-01-10,The Met Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-10,The Met,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-10,415 Colorado Freezer,SKU0233,Oreo Ice Cream,Oreo Ice Cream,Snack - Chips,3.5,0.81,1,2.69,76.9,direct
2026-01-10,The Met,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-01-10,415 Colorado,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-01-10,415 Colorado,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.5,0.71,1,2.79,79.7,direct
2026-01-10,Ryder,SKU0221,Munchies,Munchies,Snack - Energy Bar,2.0,0.46,1,1.54,77.0,direct
2026-01-10,The Met,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.5,1.25,1,3.25,72.2,direct
2026-01-10,The Met,SKU0081,Cheez it Snack Mix,Cheez-it Snack Mix,Snack - Candy,6.5,2.59,1,3.91,60.2,direct
2026-01-10,The Met,SKU0252,TGIF Potato Skins,TGIF Potato Skins,Beverage - Hydration,3.75,1.25,1,2.5,66.7,direct
2026-01-10,The Met,SKU0025,Baked Fritos Lays Variety,Baked Lay Variety,Snack - Candy,3.5,0.62,1,2.88,82.3,direct
2026-01-10,The Bowen Freezer,SKU0334,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-10,The Nine at West Campus,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-01-10,415 Colorado,SKU0121,Fairlife,Fairlife,Snack - Chips,4.5,1.89,1,2.61,58.0,direct
2026-01-10,The Bowen,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-01-10,The Met,SKU0132,Gatorade Frost - Glacier Freeze,Gatorade Frost - Glacier Freeze,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-10,The Met,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-01-10,The Met,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-10,The Met,SKU0269,Red Bull 12oz Orange,Red Bull 12oz Orange,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-01-10,The Bowen,SKU0022,Bai - Strawberry Coconut,Bai Variety,Beverage - Juice,6.0,1.33,2,3.34,55.7,direct
2026-01-10,415 Colorado,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-01-10,The Met,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-01-10,415 Colorado,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-01-11,The Nine at West Campus,SKU0216,Monster Ultra 16oz,Monster Ultra 16oz,Beverage - Soda,4.25,1.62,1,2.63,61.9,direct
2026-01-11,The Bowen,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-11,415 Colorado,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.5,0.74,1,2.76,78.9,direct
2026-01-11,The Bowen,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Bowen,SKU0087,Chester's Puffcorn Cheese Flavored (60.2g),Chester's Puffcorn Cheese Flavored (60.2g),Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-01-11,The Met,SKU0278,Ritz Bits,Ritz Bits,Snack - Candy,4.0,0.38,2,3.24,81.0,direct
2026-01-11,415 Colorado,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.25,0.74,1,2.51,77.2,direct
2026-01-11,415 Colorado,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,2.5,0.44,1,2.06,82.4,direct
2026-01-11,415 Colorado,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.25,0.74,1,2.51,77.2,direct
2026-01-11,The Met,SKU0298,Snapple - Kiwi Strawberry,Snapple - Kiwi Strawberry,Snack - Candy,3.0,1.18,1,1.82,60.7,direct
2026-01-11,415 Colorado Freezer,SKU0260,Protein Pints - Chocolate 1 Pint,Protein Pints - Chocolate 1 Pint,Beverage - Energy,12.5,7.33,1,5.17,41.4,direct
2026-01-11,Goodwin,SKU0025,Baked Fritos Lays Variety,Baked Lay Variety,Snack - Candy,2.0,0.62,1,1.38,69.0,direct
2026-01-11,The Met,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,2.5,0.44,1,2.06,82.4,direct
2026-01-11,The Met,SKU0069,Wilde - Himalayan Pink Salt,Wilde Variety,Beverage - Energy,4.5,2.17,1,2.33,51.8,direct
2026-01-11,Goodwin,SKU0143,Gold Peak Sweet Tea,Gold Peak Sweet Tea,Frozen - Ice Cream,5.0,0.94,2,3.12,62.4,direct
2026-01-11,Goodwin,SKU0321,Sun Chips,Sun Chips Variety,Snack - Chips,2.0,0.62,1,1.38,69.0,direct
2026-01-11,The Bowen,SKU0286,San Pellegrino,San Pellegrino,Snack - Candy,3.0,0.9,1,2.1,70.0,direct
2026-01-11,The Bowen,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-11,The Bowen,SKU0305,Trader Joe's - Sour Cream & Onion Rings,Trader Joe's - Sour Cream & Onion Rings,Beverage - Soda,4.25,2.69,1,1.56,36.7,direct
2026-01-11,The Met Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.25,0.52,1,2.73,84.0,direct
2026-01-11,The Met,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Nine at West Campus,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Met,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-01-11,Ryder,SKU0153,Hershey's Cookies 'n Creme,Hershey's Cookies 'n Creme,Snack - Pastry,2.0,0.94,1,1.06,53.0,direct
2026-01-11,415 Colorado,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.25,0.74,1,2.51,77.2,direct
2026-01-11,Ryder,SKU0205,M&M Peanuts,M&M Peanuts,Frozen - Meal,2.0,1.09,1,0.91,45.5,direct
2026-01-11,The Bowen,SKU0069,Wilde - Himalayan Pink Salt,Wilde Variety,Beverage - Energy,4.5,2.17,1,2.33,51.8,direct
2026-01-11,The Met,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-01-11,The Bowen Freezer,SKU0068,California Pizza Kitchen BBQ Chicken,California Pizza Kitchen BBQ Chicken,Frozen - Meal,16.0,7.83,1,8.17,51.1,direct
2026-01-11,The Met,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-01-11,The Met,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-11,The Met Freezer,SKU0338,Thelma's Ice Cream Sandwich Strawberry 6 oz,Thelma's Ice Cream Sandwich Strawberry 6 oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-01-11,The Nine at West Campus,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Nine at West Campus,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Bowen Freezer,SKU0233,Oreo Ice Cream,Oreo Ice Cream,Snack - Chips,3.25,0.81,1,2.44,75.1,direct
2026-01-11,The Met,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.5,1.95,1,2.55,56.7,direct
2026-01-11,The Met,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-01-11,The Met,SKU0167,Keebler Fudge Stripes Mini,Keebler Fudge Stripes Mini,Snack - Energy Bar,2.5,0.37,1,2.13,85.2,direct
2026-01-11,The Bowen,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-01-11,The Bowen,SKU0184,Lance's Cracker,Lance's Cracker,Snack - Chips,1.75,0.3,1,1.45,82.9,direct
2026-01-11,The Bowen Freezer,SKU0352,Uncrustable Peanut Butter & Strawberry Jam Sandwich,Uncrustable Peanut Butter & Strawberry Jam Sandwich,Frozen - Meal,2.5,0.62,1,1.88,75.2,direct
2026-01-11,The Met,SKU0186,Lay's STAX Sour Cream & Onion,Lay's STAX Sour Cream & Onion,Snack - Energy Bar,3.25,1.25,1,2.0,61.5,direct
2026-01-11,The Met Freezer,SKU0334,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-11,The Bowen Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.25,0.52,1,2.73,84.0,direct
2026-01-11,The Bowen,SKU0300,Snapple - Mango Madness,Snapple - Mango Madness,Snack - Candy,3.0,1.18,1,1.82,60.7,direct
2026-01-11,415 Colorado,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-01-11,The Met,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-01-11,The Nine at West Campus,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-11,415 Colorado,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-11,The Met,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Met,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-11,The Met,SKU0216,Monster Ultra 16oz,Monster Ultra 16oz,Beverage - Soda,4.25,1.62,1,2.63,61.9,direct
2026-01-11,The Met Freezer,SKU0147,Haagen-Dazs New York Strawberry Cheesecake,Haagen-Dazs New York Strawberry Cheesecake,Snack - Candy,9.25,4.58,1,4.67,50.5,direct
2026-01-11,The Bowen,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-11,The Met,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-01-11,The Met Freezer,SKU0342,Trader Joe's Green Chile Chicken Bowl 9.5oz,Trader Joe's Green Chile Chicken Bowl 9.5oz,Frozen - Ice Cream,9.25,3.99,1,5.26,56.9,direct
2026-01-11,The Met Freezer,SKU0334,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-11,The Met,SKU0022,Bai - Strawberry Coconut,Bai Variety,Beverage - Juice,3.0,1.33,1,1.67,55.7,direct
2026-01-11,The Met,SKU0025,Baked Fritos Lays Variety,Baked Lay Variety,Snack - Candy,3.5,0.62,1,2.88,82.3,direct
2026-01-11,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-11,The Nine at West Campus,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-01-11,The Nine at West Campus,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-01-11,415 Colorado Freezer,SKU0056,Bola Pizza Sausage & Pepperoni,Bola Pizza Sausage & Pepperoni,Snack - Chips,18.5,12.58,1,5.92,32.0,direct
2026-01-11,The Bowen,SKU0346,Trolli,Trolli,Beverage - Energy,4.0,1.52,1,2.48,62.0,direct
2026-01-11,The Bowen,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-01-11,The Nine at West Campus,SKU0278,Ritz Bits,Ritz Bits,Snack - Candy,2.0,0.38,1,1.62,81.0,direct
2026-01-11,The Nine at West Campus,SKU0123,Famous Amos,Famous Amos,Snack - Chips,2.5,0.43,1,2.07,82.8,direct
2026-01-11,The Bowen,SKU0341,Trader Joe's Chile Lime Pork Rinds,Trader Joe's Chile Lime Pork Rinds,Snack - Candy,6.25,2.49,1,3.76,60.2,direct
2026-01-11,The Bowen,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,12.5,2.99,2,6.52,52.2,direct
2026-01-11,The Bowen Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-11,The Met,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Bowen,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Bowen,SKU0069,Wilde - Himalayan Pink Salt,Wilde Variety,Beverage - Energy,4.5,2.17,1,2.33,51.8,direct
2026-01-11,The Met,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-01-11,415 Colorado,SKU0132,Gatorade Frost - Glacier Freeze,Gatorade Frost - Glacier Freeze,Beverage - Hydration,3.5,0.75,1,2.75,78.6,direct
2026-01-11,The Bowen,SKU0265,Red Bull 12oz Sugar Free,Red Bull 12oz Sugar Free,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-01-11,415 Colorado,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-01-11,415 Colorado,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.5,0.74,1,2.76,78.9,direct
2026-01-11,415 Colorado,SKU0346,Trolli,Trolli,Beverage - Energy,3.5,1.52,1,1.98,56.6,direct
2026-01-11,415 Colorado,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-11,415 Colorado,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.25,0.74,1,2.51,77.2,direct
2026-01-11,The Met,SKU0267,Red Bull 12oz Pink,Red Bull 12oz Pink,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-01-11,415 Colorado Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,8.25,4.33,1,3.92,47.5,direct
2026-01-11,415 Colorado Freezer,SKU0037,Ben and Jerry's -  Chunky Monkey,Ben and Jerry's -  Chunky Monkey,Beverage - Soda,12.0,5.11,1,6.89,57.4,direct
2026-01-11,The Nine at West Campus,SKU0175,La Colombe - Caramel,La Colombe - Caramel,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-01-11,The Nine at West Campus,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-01-11,The Met,SKU0278,Ritz Bits,Ritz Bits,Snack - Candy,2.0,0.38,1,1.62,81.0,direct
2026-01-11,The Bowen,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-11,415 Colorado,SKU0346,Trolli,Trolli,Beverage - Energy,3.5,1.52,1,1.98,56.6,direct
2026-01-11,The Bowen,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-01-11,The Bowen Freezer,SKU0068,California Pizza Kitchen BBQ Chicken,California Pizza Kitchen BBQ Chicken,Frozen - Meal,16.0,7.83,1,8.17,51.1,direct
2026-01-11,The Bowen Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.25,0.52,1,2.73,84.0,direct
2026-01-11,The Met,SKU0280,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Snack - Energy Bar,3.5,1.25,1,2.25,64.3,direct
2026-01-11,The Met,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-01-11,The Bowen,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.25,1.75,1,2.5,58.8,direct
2026-01-11,The Bowen,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-01-11,The Bowen,SKU0265,Red Bull 12oz Sugar Free,Red Bull 12oz Sugar Free,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-01-11,Goodwin,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.25,1.25,1,3.0,70.6,direct
